266, 3776,  0.400,  0.300,  196.415,  197.030, 154, 154,  196.723,  0.007, -1.256
267, 3786,  0.400,  0.300,  176.611,  182.853, 156, 156,  179.732,  0.080, -1.243
268, 3796,  0.400,  0.300,  190.227,  166.494, 159, 159,  178.360, -0.304, -1.256
269, 3806,  0.400,  0.300,  193.610,  185.106, 162, 162,  189.358, -0.109, -1.256
270, 3816,  0.400,  0.300,  223.427,  168.713, 166, 166,  196.070, -0.701, -1.282
271, 3826,  0.400,  0.300,  206.620,  194.864, 169, 169,  200.742, -0.150, -1.282
272, 3836,  0.400,  0.300,  246.961,  182.097, 173, 173,  214.529, -0.831, -1.294
273, 3846,  0.400,  0.300,  245.429,  171.618, 176, 176,  208.523, -0.946, -1.307
274, 3856,  0.400,  0.300,  238.498,  162.577, 179, 179,  200.537, -0.973, -1.307
275, 3866,  0.400,  0.300,  257.148,  185.333, 183, 183,  221.241, -0.920, -1.320
276, 3876,  0.400,  0.300,  267.942,  178.774, 187, 187,  223.358, -1.143, -1.346
277, 3886,  0.400,  0.300,  271.705,  165.072, 191, 191,  218.388, -1.367, -1.358
278, 3896,  0.400,  0.300,  273.017,  193.594, 195, 195,  233.306, -1.018, -1.371
279, 3906,  0.400,  0.300,  262.858,  181.654, 199, 199,  222.256, -1.041, -1.397
280, 3916,  0.400,  0.300,  281.570,  174.161, 203, 203,  227.865, -1.377, -1.423
281, 3926,  0.400,  0.300,  290.791,  163.463, 208, 208,  227.127, -1.632, -1.448
282, 3936,  0.400,  0.300,  294.007,  159.733, 212, 212,  226.870, -1.721, -1.474
283, 3946,  0.400,  0.300,  289.434,  182.749, 217, 217,  236.091, -1.367, -1.500
284, 3956,  0.400,  0.300,  317.809,  177.873, 221, 221,  247.841, -1.794, -1.512
285, 3966,  0.400,  0.300,  314.802,  172.843, 226, 226,  243.822, -1.819, -1.551
286, 3976,  0.400,  0.300,  296.684,  163.004, 230, 230,  229.844, -1.713, -1.564
287, 3986,  0.400,  0.300,  320.337,  159.573, 235, 235,  239.955, -2.061, -1.602
288, 3996,  0.400,  0.300,  328.585,  158.377, 240, 240,  243.481, -2.182, -1.641
